ts,sessionId,page,auth,level,itemInSession,city,zip,state,userAgent,lon,lat,userId,lastName,firstName,gender,registration,artist,song,duration
1707151024,3297,/songs,Logged Out,free,29,Sá,,SC,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/10.8k0948.0 Mobile/39A946 Safari/535.0",13.80436,45.50993,,,,,,The Rolling Stones,Paint It Black,182
1704402390,1106,/my-music,Logged In,free,70,Sainte Suzanne,42770,,Opera/9.11.(Windows 98; kok-IN) Presto/2.9.170 Version/10.00,61.111048,-64.5219265,41632.0,Johnson,April,M,1706729340.0,Adele,Rolling in the Deep,194
1708257564,8896,/new-releases,Logged Out,free,38,Tomville,,NY,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/18.6r4231.0 Mobile/72A643 Safari/533.1",19.310708,50.257204,,,,,,Frank Sinatra,I’ve Got You Under My Skin,282
1706461487,5489,/songs,Logged In,free,69,Halmaal,6683,,Opera/9.48.(X11; Linux i686; fr-CH) Presto/2.9.162 Version/12.00,-84.516902,-38.1498425,24329.0,Perry,David,F,1706270781.0,Michael Jackson,Smooth Criminal,269
1708848390,8348,/explore,Logged Out,free,14,Sainte MichelleVille,,,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1),100.708591,89.9109255,,,,,,Michael Jackson,Beat It,244
1709117878,9151,/explore,Logged Out,free,84,Orcq,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/15.1a3995.0 Mobile/69U502 Safari/536.0",129.574111,77.258511,,,,,,Frank Sinatra,Fly Me to the Moon,254
1706426686,6492,/songs,Logged Out,free,45,Schneider,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.9.7 (KHTML, like Gecko) Version/5.0 Safari/531.9.7",166.87807,74.354681,,,,,,Ed Sheeran,Photograph,191
1705314298,1226,/songs,Logged Out,free,72,New Sandraview,,QC,Opera/9.24.(Windows 95; ig-NG) Presto/2.9.165 Version/10.00,89.689152,-64.124199,,,,,,Michael Jackson,Thriller,271
1706085434,6450,/explore,Logged Out,free,62,Silveira,,RN,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7705-03-25 04:12:51 Firefox/3.6.8,4.893907,6.6225715,,,,,,Beyoncé,Halo,299
1705428709,8875,/charts,Logged In,paid,23,Kolmont-Tongeren,5687,,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4 rv:5.0; mag-IN) AppleWebKit/535.46.3 (KHTML, like Gecko) Version/4.0.1 Safari/535.46.3",-20.059733,-0.3900065,76318.0,Gonzalez,Jennifer,M,1704981846.0,Bob Dylan,Blowin’ in the Wind,235
1707211832,9367,/explore,Logged In,free,34,North Joshuamouth,B7T 6H8,ON,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3 rv:5.0; hu-HU) AppleWebKit/531.5.2 (KHTML, like Gecko) Version/4.0.4 Safari/531.5.2",-47.573424,-46.0101215,39960.0,Brown,Matthew,M,1704425854.0,Madonna,Like a Prayer,270
1709018760,4583,/artists,Logged In,free,27,Wieze,9246,,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/54.0.821.0 Safari/532.1",-114.770076,54.1255765,61685.0,Roberts,Matthew,F,1707582991.0,Led Zeppelin,Rock and Roll,287
1705636022,8195,/new-releases,Logged Out,free,14,Chevalier-sur-Clerc,,,Opera/9.76.(Windows 98; Win 9x 4.90; shs-CA) Presto/2.9.162 Version/10.00,-59.85806,-72.764961,,,,,,Led Zeppelin,Kashmir,253
1708301126,5513,/charts,Logged In,free,30,Strombeek-Bever,8664,,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0; rv:1.9.3.20) Gecko/4438-03-17 12:18:07 Firefox/3.6.2,106.725141,-30.635666,46539.0,Donovan,Juan,M,1706608227.0,David Bowie,Heroes,226
1705143000,9255,/new-releases,Logged In,paid,58,Fogaça da Serra,19505-386-864,PI,Opera/8.21.(X11; Linux x86_64; pt-BR) Presto/2.9.181 Version/10.00,-151.494611,29.284235,78429.0,Santiago,Corey,F,1706438711.0,Whitney Houston,Greatest Love of All,300
1704559021,2203,/albums,Logged In,free,77,Sandersside,41829,DC,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8; rv:1.9.5.20) Gecko/9776-06-02 13:34:27 Firefox/13.0,118.811348,-68.956361,17413.0,Dennis,Blake,F,1705339275.0,Mariah Carey,Hero,254
1704878890,1384,/songs,Logged Out,free,25,Cavalcanti,,RO,Opera/8.45.(X11; Linux x86_64; yo-NG) Presto/2.9.187 Version/12.00,155.658206,-27.1656885,,,,,,Bruce Springsteen,Dancing in the Dark,259
1706478513,3146,/my-music,Logged In,paid,60,Humbert,97199,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/41.0.809.0 Safari/535.2",178.332807,1.466058,78926.0,Sullivan,Kevin,F,1704242357.0,Beyoncé,Crazy in Love,263
1704939157,1511,/charts,Logged In,free,15,Lake Jasonview,06914,PA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.2a5274.0 Mobile/65A722 Safari/533.1",-167.39971,-9.8107435,33835.0,Johnson,Adam,F,1705970165.0,Michael Jackson,Beat It,244
1708278596,3708,/discover,Logged In,paid,56,Rivière,46845,,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.874.0 Safari/535.2",88.715641,-46.0025365,17209.0,Lozano,Julia,M,1708985835.0,Whitney Houston,I Wanna Dance with Somebody,258
1707643214,6411,/new-releases,Logged In,free,22,VasseurBourg,18515,,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/48.0.886.0 Safari/536.0",70.616841,7.2694785,1168.0,Reyes,Michelle,M,1705059883.0,Prince,Little Red Corvette,275
1707335900,3208,/explore,Logged Out,free,79,Josephhaven,,VI,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.12.4 (KHTML, like Gecko) Version/4.1 Safari/531.12.4",169.794623,76.451371,,,,,,Elton John,Candle in the Wind,250
1704610110,1852,/new-releases,Logged Out,free,41,Tonyville,,NY,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9591-03-27 04:02:12 Firefox/3.8,29.397668,8.256508,,,,,,Michael Jackson,Billie Jean,242
1706042041,24,/discover,Logged In,paid,94,Justinstad,R2P 5S3,AB,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),65.248617,-14.21341,18297.0,Martin,Ashley,F,1708568083.0,Taylor Swift,Blank Space,206
1706729185,5172,/songs,Logged In,paid,25,Gonçalves da Praia,30232039-996,AP,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/22.0.855.0 Safari/531.0",-35.408445,50.5372905,76950.0,Howard,Kimberly,M,1704749082.0,Bob Dylan,Knockin’ on Heaven’s Door,219
1706263777,2705,/songs,Logged Out,free,7,Humbeek,,,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.35.4 (KHTML, like Gecko) Version/5.0.4 Safari/531.35.4",118.819456,-56.206928,,,,,,Rihanna,We Found Love,182
1705678321,5279,/songs,Logged Out,free,43,Duarte,,TO,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/14.0.825.0 Safari/533.1",150.20861,56.5547585,,,,,,Ed Sheeran,Photograph,191
1708812084,3285,/songs,Logged In,free,11,Weismes,8897,,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.17.1 (KHTML, like Gecko) Version/5.0.5 Safari/534.17.1",-113.760513,50.334405,40986.0,Mclaughlin,Misty,F,1708433782.0,Bruce Springsteen,Dancing in the Dark,259
1707844494,7498,/explore,Logged Out,free,10,Pereira,,CE,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.14.1 (KHTML, like Gecko) Version/5.1 Safari/535.14.1",-139.248372,65.9216195,,,,,,Adele,Set Fire to the Rain,199
1707802927,1144,/albums,Logged In,paid,68,Loonbeek,4493,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),117.018374,-37.3627195,48962.0,Hughes,Nicole,M,1708739002.0,Elton John,Your Song,217
1708264057,9803,/songs,Logged Out,free,14,BousquetVille,,,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),-142.522388,-68.6186675,,,,,,The Rolling Stones,(I Can’t Get No) Satisfaction,255
1706917592,6661,/new-releases,Logged Out,free,55,East Michelle,,YT,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),115.040991,45.7729615,,,,,,Bob Dylan,Mr. Tambourine Man,209
1705237747,8782,/explore,Logged In,free,88,da Mota,30994468-868,AM,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.0),134.176049,-65.9234105,40176.0,Quinn,Anthony,F,1708879900.0,Elton John,Candle in the Wind,250
1705818740,6999,/new-releases,Logged In,free,11,François,27901,,Opera/9.64.(Windows NT 6.1; an-ES) Presto/2.9.160 Version/10.00,41.007573,23.1732775,93858.0,Bond,Jessica,F,1704492574.0,Rihanna,Stay,260
1706511064,2012,/explore,Logged Out,free,76,Lake Lisamouth,,ND,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tt-RU) AppleWebKit/534.18.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.18.5",128.139686,-59.330984,,,,,,Bruce Springsteen,Born in the U.S.A.,293
1707147065,8841,/explore,Logged Out,free,25,Nicholebury,,MI,Mozilla/5.0 (Android 3.2.3; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,-152.851562,-53.926198,,,,,,Bruce Springsteen,Dancing in the Dark,259
1708750593,8585,/songs,Logged Out,free,29,Wezeren,,,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/26.0.880.0 Safari/534.1",98.256019,-69.8321615,,,,,,Elton John,Rocket Man,188
1704313452,4951,/songs,Logged Out,free,16,Floresside,,BC,Opera/9.69.(X11; Linux i686; en-ZA) Presto/2.9.170 Version/10.00,123.545654,43.1355495,,,,,,Madonna,Like a Virgin,248
1705203328,9673,/songs,Logged Out,free,98,Masson,,,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1),131.224541,85.736387,,,,,,Ed Sheeran,Thinking Out Loud,182
1707063447,5269,/explore,Logged Out,free,6,Kevinberg,,PE,Opera/8.95.(X11; Linux x86_64; hy-AM) Presto/2.9.163 Version/10.00,176.048287,44.2647065,,,,,,Adele,Skyfall,198
1704564654,4055,/artists,Logged In,paid,43,Saint Anaïs,22155,,Opera/9.56.(X11; Linux x86_64; lij-IT) Presto/2.9.165 Version/10.00,-66.691672,89.467976,96673.0,Mendoza,Ryan,M,1707986303.0,Madonna,Like a Virgin,248
1707379044,9457,/songs,Logged Out,free,30,Saint Arnaude,,,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),-125.836354,-74.1129775,,,,,,Elton John,Tiny Dancer,199
1706888341,9468,/discover,Logged In,free,15,Campbellton,X4K 7P7,SK,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5 rv:5.0; or-IN) AppleWebKit/531.10.6 (KHTML, like Gecko) Version/4.0.2 Safari/531.10.6",-165.309347,0.910488,18899.0,Garza,Daniel,M,1708701938.0,The Rolling Stones,Paint It Black,182
1709096776,3288,/explore,Logged In,free,87,Navarro,88808,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),66.423469,-2.5255885,51804.0,Jordan,Charles,F,1705374412.0,Led Zeppelin,Black Dog,243
1706016230,2137,/my-music,Logged In,free,31,Lake Dominique,52649,WI,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.0),-85.091538,-26.9543365,12207.0,Logan,Miranda,F,1704769337.0,Frank Sinatra,Fly Me to the Moon,254
1706222801,9878,/my-music,Logged In,free,85,New Nicolebury,28460,OR,Mozilla/5.0 (Android 5.0; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,64.362611,78.85231,4611.0,Collins,Kimberly,M,1705618119.0,Frank Sinatra,My Way,258
1708330297,5836,/explore,Logged Out,free,28,Hemptinne,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/11.2v1520.0 Mobile/63U627 Safari/532.0",-13.705512,-54.284501,,,,,,Led Zeppelin,Stairway to Heaven,183
1705809004,6256,/my-music,Logged In,free,4,Azevedo dos Dourados,66878-448-144,DF,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; os-RU) AppleWebKit/531.34.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.34.3",169.213673,71.768735,72963.0,Cherry,Robin,F,1707028411.0,Taylor Swift,Cardigan,294
1705078317,4397,/songs,Logged Out,free,72,Ronse,,,Mozilla/5.0 (Android 4.3.1; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,-108.558318,10.370207,,,,,,Pink Floyd,Another Brick in the Wall,225
1706348493,5820,/artists,Logged In,paid,54,West Valerie,27383,AK,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),-175.943817,-10.7729745,10155.0,Hart,Jamie,M,1704519439.0,Led Zeppelin,Whole Lotta Love,204
1707996877,8073,/explore,Logged Out,free,81,Bousquet,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/56.0.809.0 Safari/532.2",-174.690935,-53.2901765,,,,,,Whitney Houston,How Will I Know,264
1707237911,2435,/explore,Logged Out,free,43,Maillet,,,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7 rv:2.0; shs-CA) AppleWebKit/531.46.2 (KHTML, like Gecko) Version/4.1 Safari/531.46.2",90.218987,72.471933,,,,,,Pink Floyd,Time,232
1705487352,3759,/songs,Logged Out,free,57,Barre,,,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.15.3 (KHTML, like Gecko) Version/5.1 Safari/535.15.3",-165.399993,-49.822503,,,,,,Prince,Kiss,212
1709043291,4241,/artists,Logged In,free,56,East Kellychester,K4M2S9,NS,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0),77.152672,32.564633,59853.0,Morris,Taylor,F,1705811784.0,Frank Sinatra,My Way,258
1704385841,4178,/new-releases,Logged In,paid,41,Meltonfurt,E7M3X3,ON,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),103.771105,-43.704859,12890.0,Spencer,Cynthia,M,1706799304.0,Whitney Houston,I Wanna Dance with Somebody,258
1704680386,8023,/new-releases,Logged Out,free,51,Barbosa de Ribeiro,,PR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5 rv:6.0; ln-CD) AppleWebKit/534.23.3 (KHTML, like Gecko) Version/5.0 Safari/534.23.3",-93.905653,-74.984597,,,,,,The Rolling Stones,Angie,223
1708163033,222,/new-releases,Logged Out,free,82,Schmitthaven,,VA,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; rv:1.9.3.20) Gecko/2763-05-20 22:47:59 Firefox/4.0,-170.652413,48.75187,,,,,,Led Zeppelin,Black Dog,243
1707754288,9366,/songs,Logged Out,free,34,North Aliciamouth,,NH,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),-96.129422,-72.749916,,,,,,Taylor Swift,Bad Blood,235
1705323850,4541,/songs,Logged Out,free,29,New Stephanie,,VA,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/3.0),-159.616132,-22.8129125,,,,,,David Bowie,Starman,292
1706792760,4453,/new-releases,Logged Out,free,23,Renard,,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nn-NO) AppleWebKit/533.2.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.2.4",-1.150609,26.1544975,,,,,,Bob Dylan,Like a Rolling Stone,230
1707594152,2708,/explore,Logged Out,free,50,Teixeira do Sul,,MS,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; id-ID) AppleWebKit/531.24.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.24.2",38.449101,66.438746,,,,,,Madonna,Material Girl,291
1708999210,4066,/discover,Logged In,paid,100,Cirino de das Neves,04304067-482,MS,Mozilla/5.0 (Android 1.0; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,32.646656,-39.7755755,78650.0,Williams,Gina,M,1706950748.0,Elvis Presley,Jailhouse Rock,197
1706057898,2548,/artists,Logged In,free,33,Powellshire,B9V9K3,MB,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0),97.426089,-50.981409,63616.0,Li,Anthony,F,1704964779.0,The Rolling Stones,Sympathy for the Devil,203
1705412704,7370,/new-releases,Logged Out,free,95,da Costa de Aragão,,MA,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.7.7 (KHTML, like Gecko) Version/5.1 Safari/531.7.7",149.584091,-78.741776,,,,,,Adele,Rolling in the Deep,194
1709136005,1519,/songs,Logged Out,free,8,Saint Xaviernec,,,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1),101.915537,57.5509305,,,,,,Rihanna,We Found Love,182
1705353485,4373,/new-releases,Logged Out,free,91,Sá,,RS,Opera/9.70.(X11; Linux x86_64; ps-AF) Presto/2.9.179 Version/12.00,-76.008236,4.418489,,,,,,Ed Sheeran,Perfect,241
1705855913,7358,/songs,Logged In,paid,31,Dos Santos,05861,,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8513-07-03 02:33:52 Firefox/10.0,12.517588,-45.809441,83581.0,Gonzalez,Troy,F,1707774270.0,Taylor Swift,Lover,222
1705384012,1483,/discover,Logged In,paid,7,New Lisa,51264,LA,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/33.0.810.0 Mobile/48L152 Safari/534.2",33.234919,50.680907,9743.0,Turner,Mary,M,1708636654.0,Mariah Carey,Fantasy,194
1704478344,1036,/explore,Logged Out,free,24,Esquelmes,,,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_6 rv:5.0; niu-NZ) AppleWebKit/533.30.4 (KHTML, like Gecko) Version/4.0 Safari/533.30.4",-144.260473,-6.005643,,,,,,Led Zeppelin,Rock and Roll,287
1704633804,9150,/new-releases,Logged In,paid,21,Guyon-sur-Bernard,39988,,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0 rv:6.0; gl-ES) AppleWebKit/531.4.7 (KHTML, like Gecko) Version/4.1 Safari/531.4.7",-151.938844,-59.028811,48045.0,Jones,Larry,M,1704376819.0,Led Zeppelin,Kashmir,253
1708405263,329,/my-music,Logged In,paid,19,Sugny,3463,,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),21.311418,17.3160375,34667.0,Roth,David,M,1704747209.0,David Bowie,Starman,292
1704715276,6073,/albums,Logged In,paid,32,Machado de Ramos,54839-768-962,RS,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8 rv:5.0; mk-MK) AppleWebKit/533.10.3 (KHTML, like Gecko) Version/5.0.3 Safari/533.10.3",-152.396251,-80.60994,45417.0,Ramirez,Kenneth,M,1707129511.0,The Beatles,Help!,250
1707964552,6635,/my-music,Logged In,free,97,South Kenneth,S5S7N7,NL,Opera/8.69.(Windows NT 11.0; ka-GE) Presto/2.9.168 Version/11.00,-106.022175,-40.602849,38278.0,Hodge,Michael,F,1704994988.0,Elvis Presley,Jailhouse Rock,197
1705487967,5494,/charts,Logged In,free,20,New Alicia,21620,NE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/29.0.832.0 Safari/535.2",34.350522,-62.2791115,46128.0,Jordan,Robin,F,1707004802.0,Prince,When Doves Cry,266
1704155293,8981,/explore,Logged In,free,58,Lebon,64392,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; xh-ZA) AppleWebKit/531.24.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.24.3",46.581554,19.2084155,24321.0,James,Jerry,F,1706572772.0,The Beatles,Let It Be,211
1706042311,1290,/explore,Logged Out,free,18,Ferreira,,AL,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.32.4 (KHTML, like Gecko) Version/4.0.4 Safari/534.32.4",-3.728148,-13.2026905,,,,,,Bruce Springsteen,Thunder Road,191
1708182848,8127,/songs,Logged Out,free,42,Lacombe,,,Mozilla/5.0 (Windows 95; nb-NO; rv:1.9.2.20) Gecko/7216-12-22 09:20:55 Firefox/3.8,-115.473773,71.0136405,,,,,,The Beatles,Hey Jude,219
1704508408,6300,/artists,Logged In,free,40,Rileyshire,18560,DC,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1 rv:4.0; dz-BT) AppleWebKit/533.29.2 (KHTML, like Gecko) Version/4.1 Safari/533.29.2",-84.86555,28.8142925,12376.0,Sims,Jesse,F,1706393394.0,The Beatles,Come Together,242
1706889387,1613,/my-music,Logged In,free,80,Caron,18166,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/44.0.850.0 Safari/535.0",59.076926,52.8154645,71840.0,Meyer,Michael,M,1706293999.0,Michael Jackson,Beat It,244
1708998731,5756,/songs,Logged Out,free,42,New Laura,,PE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),0.790487,-63.841516,,,,,,Taylor Swift,Blank Space,206
1706798403,9423,/songs,Logged Out,free,27,Bottelare,,,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0 rv:3.0; eu-ES) AppleWebKit/531.18.3 (KHTML, like Gecko) Version/4.0.5 Safari/531.18.3",13.788553,87.9557815,,,,,,Frank Sinatra,I’ve Got You Under My Skin,282
1706718985,95,/new-releases,Logged Out,free,19,Hawkinsmouth,,NB,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; brx-IN) AppleWebKit/534.26.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.26.5",114.482487,-54.3205435,,,,,,Led Zeppelin,Stairway to Heaven,183
1706091371,7000,/new-releases,Logged Out,free,28,Avelgem,,,Opera/8.16.(Windows 95; ce-RU) Presto/2.9.185 Version/12.00,-128.830257,64.505357,,,,,,Madonna,Material Girl,291
1707642914,8650,/songs,Logged Out,free,63,South Donnahaven,,AB,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9642-04-14 22:20:49 Firefox/3.8,-137.760247,-22.551671,,,,,,Taylor Swift,Blank Space,206
1708905437,790,/explore,Logged Out,free,69,Schneider,,,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5 rv:3.0; iw-IL) AppleWebKit/533.15.7 (KHTML, like Gecko) Version/5.1 Safari/533.15.7",-4.314541,-17.079948,,,,,,Mariah Carey,We Belong Together,299
1706072706,2909,/artists,Logged In,free,41,Cardoso Paulista,21551682-182,RN,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.0),-113.06673,11.0685785,57565.0,Torres,Dawn,M,1706394647.0,Ed Sheeran,Perfect,241
1706088629,154,/discover,Logged In,free,41,Lummen,1273,,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),4.5041,-48.092678,55570.0,Ramirez,Michelle,F,1705272882.0,Beyoncé,Halo,299
1707802334,7378,/new-releases,Logged Out,free,30,Ferrellside,,NU,Mozilla/5.0 (Android 3.2; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,-84.498688,-31.4501915,,,,,,Prince,When Doves Cry,266
1704531117,4987,/discover,Logged In,free,8,Novais de Goiás,16481-278-530,RN,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.814.0 Safari/535.1",128.457753,53.545985,9515.0,Smith,Jody,F,1708738498.0,The Rolling Stones,Gimme Shelter,291
1706710507,2888,/new-releases,Logged In,paid,81,West Amy,N6J6R3,NT,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; xh-ZA) AppleWebKit/533.2.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.2.7",147.674045,-30.712967,47128.0,Hayes,Lee,M,1706029205.0,Led Zeppelin,Black Dog,243
1705123522,8830,/playlists,Logged In,free,40,Mendezview,X4T5H2,NS,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/20.0.881.0 Safari/535.1",-89.375953,-6.2177785,73910.0,Harris,Vickie,M,1707403204.0,Bob Dylan,Blowin’ in the Wind,235
1704436549,5150,/albums,Logged In,free,98,Rulles,3768,,Opera/8.22.(Windows 95; tl-PH) Presto/2.9.170 Version/12.00,162.014824,-20.0204935,6569.0,Flores,Vicki,M,1704210749.0,Bob Dylan,Mr. Tambourine Man,209
1705130237,7531,/playlists,Logged In,paid,31,North Randall,23277,TN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4; rv:1.9.4.20) Gecko/8432-12-29 01:44:55 Firefox/4.0,48.892563,3.632986,95733.0,Reynolds,Ryan,M,1708663303.0,Beyoncé,Single Ladies,246
1708293276,2235,/my-music,Logged In,paid,16,Briggsburgh,32887,NM,Opera/9.13.(Windows NT 5.0; nn-NO) Presto/2.9.183 Version/12.00,53.536747,34.102669,52424.0,May,Nicholas,M,1705272853.0,David Bowie,Life on Mars?,297
1704198002,1433,/my-music,Logged In,free,16,Moreno,64905,,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.32.3 (KHTML, like Gecko) Version/4.0.2 Safari/531.32.3",-132.170147,-59.7711745,73296.0,Pena,Jennifer,M,1707135788.0,Pink Floyd,Wish You Were Here,273
1704088260,9787,/songs,Logged Out,free,33,Alves,,PE,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3; rv:1.9.4.20) Gecko/5210-09-13 06:44:35 Firefox/3.6.8,-69.875431,15.8992115,,,,,,David Bowie,Space Oddity,242
1704280518,8774,/new-releases,Logged Out,free,71,Castro,,SE,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0),2.388404,23.130976,,,,,,Michael Jackson,Billie Jean,242
1706001275,163,/charts,Logged In,free,14,Port William,89254,MS,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3 rv:4.0; hu-HU) AppleWebKit/534.46.7 (KHTML, like Gecko) Version/4.0.4 Safari/534.46.7",-150.021849,41.345231,8612.0,Mann,Melissa,F,1706421330.0,Madonna,Material Girl,291
